Sexo;Edad;Sector económico;Periodo;Total
Hombres;De 55 y más años;Industria;2012T2;7,7
Hombres;De 55 y más años;Industria;2012T1;5,5
Hombres;De 55 y más años;Industria;2011T4;4,5
Hombres;De 55 y más años;Industria;2011T3;5,8
Hombres;De 55 y más años;Industria;2011T2;5,5
Hombres;De 55 y más años;Industria;2011T1;5,2
Hombres;De 55 y más años;Industria;2010T4;5,1
Hombres;De 55 y más años;Industria;2010T3;4,9
Hombres;De 55 y más años;Industria;2010T2;4,9
Hombres;De 55 y más años;Industria;2010T1;5,7
Hombres;De 55 y más años;Industria;2009T4;8,7
Hombres;De 55 y más años;Industria;2009T3;10,7
Hombres;De 55 y más años;Industria;2009T2;10,5
Hombres;De 55 y más años;Industria;2009T1;7,2
Hombres;De 55 y más años;Industria;2008T4;7,7
Hombres;De 55 y más años;Industria;2008T3;5,8
Hombres;De 55 y más años;Industria;2008T2;4,9
Hombres;De 55 y más años;Industria;2008T1;5,6
Hombres;De 55 y más años;Construcción;2025T4;6,8
Hombres;De 55 y más años;Construcción;2025T3;7,8
Hombres;De 55 y más años;Construcción;2025T2;7,3
Hombres;De 55 y más años;Construcción;2025T1;8,9
Hombres;De 55 y más años;Construcción;2024T4;8,8
Hombres;De 55 y más años;Construcción;2024T3;8,6
Hombres;De 55 y más años;Construcción;2024T2;11,1
Hombres;De 55 y más años;Construcción;2024T1;8,2
Hombres;De 55 y más años;Construcción;2023T4;7,6
Hombres;De 55 y más años;Construcción;2023T3;7,2
Hombres;De 55 y más años;Construcción;2023T2;6,3
Hombres;De 55 y más años;Construcción;2023T1;9,2
Hombres;De 55 y más años;Construcción;2022T4;7
Hombres;De 55 y más años;Construcción;2022T3;5,6
Hombres;De 55 y más años;Construcción;2022T2;7,7
Hombres;De 55 y más años;Construcción;2022T1;6,6
Hombres;De 55 y más años;Construcción;2021T4;6,7
Hombres;De 55 y más años;Construcción;2021T3;7
Hombres;De 55 y más años;Construcción;2021T2;6,8
Hombres;De 55 y más años;Construcción;2021T1;9,8
Hombres;De 55 y más años;Construcción;2020T4;8,4
Hombres;De 55 y más años;Construcción;2020T3;8,5
Hombres;De 55 y más años;Construcción;2020T2;9,6
Hombres;De 55 y más años;Construcción;2020T1;7,2
Hombres;De 55 y más años;Construcción;2019T4;8,4
Hombres;De 55 y más años;Construcción;2019T3;7,7
Hombres;De 55 y más años;Construcción;2019T2;6,4
Hombres;De 55 y más años;Construcción;2019T1;6,7
Hombres;De 55 y más años;Construcción;2018T4;8,1
Hombres;De 55 y más años;Construcción;2018T3;6
Hombres;De 55 y más años;Construcción;2018T2;7,7
Hombres;De 55 y más años;Construcción;2018T1;8,4
Hombres;De 55 y más años;Construcción;2017T4;8,5
Hombres;De 55 y más años;Construcción;2017T3;6,1
Hombres;De 55 y más años;Construcción;2017T2;5
Hombres;De 55 y más años;Construcción;2017T1;6,5
Hombres;De 55 y más años;Construcción;2016T4;5,6
Hombres;De 55 y más años;Construcción;2016T3;5,3
Hombres;De 55 y más años;Construcción;2016T2;5,3
Hombres;De 55 y más años;Construcción;2016T1;8
Hombres;De 55 y más años;Construcción;2015T4;6,7
Hombres;De 55 y más años;Construcción;2015T3;5,4
Hombres;De 55 y más años;Construcción;2015T2;5,5
Hombres;De 55 y más años;Construcción;2015T1;6,7
Hombres;De 55 y más años;Construcción;2014T4;6,6
Hombres;De 55 y más años;Construcción;2014T3;7,2
Hombres;De 55 y más años;Construcción;2014T2;6,4
Hombres;De 55 y más años;Construcción;2014T1;7,7
Hombres;De 55 y más años;Construcción;2013T4;6,9
Hombres;De 55 y más años;Construcción;2013T3;7,9
Hombres;De 55 y más años;Construcción;2013T2;9,9
Hombres;De 55 y más años;Construcción;2013T1;10,5
Hombres;De 55 y más años;Construcción;2012T4;10,9
Hombres;De 55 y más años;Construcción;2012T3;11,1
Hombres;De 55 y más años;Construcción;2012T2;13,4
Hombres;De 55 y más años;Construcción;2012T1;12,7
Hombres;De 55 y más años;Construcción;2011T4;13,9
Hombres;De 55 y más años;Construcción;2011T3;15,2
Hombres;De 55 y más años;Construcción;2011T2;16,6
Hombres;De 55 y más años;Construcción;2011T1;12,7
Hombres;De 55 y más años;Construcción;2010T4;13,7
Hombres;De 55 y más años;Construcción;2010T3;19,2
Hombres;De 55 y más años;Construcción;2010T2;19,3
Hombres;De 55 y más años;Construcción;2010T1;23,4
Hombres;De 55 y más años;Construcción;2009T4;23
Hombres;De 55 y más años;Construcción;2009T3;23,7
Hombres;De 55 y más años;Construcción;2009T2;25,2
Hombres;De 55 y más años;Construcción;2009T1;30,6
Hombres;De 55 y más años;Construcción;2008T4;28,9
Hombres;De 55 y más años;Construcción;2008T3;24,7
Hombres;De 55 y más años;Construcción;2008T2;23
Hombres;De 55 y más años;Construcción;2008T1;25,1
Hombres;De 55 y más años;Servicios;2025T4;27,8
Hombres;De 55 y más años;Servicios;2025T3;30,8
Hombres;De 55 y más años;Servicios;2025T2;23,9
Hombres;De 55 y más años;Servicios;2025T1;28,7
Hombres;De 55 y más años;Servicios;2024T4;28
Hombres;De 55 y más años;Servicios;2024T3;22,8
Hombres;De 55 y más años;Servicios;2024T2;21,3
Hombres;De 55 y más años;Servicios;2024T1;26,5
Hombres;De 55 y más años;Servicios;2023T4;24,9
Hombres;De 55 y más años;Servicios;2023T3;23,4
Hombres;De 55 y más años;Servicios;2023T2;23,2
Hombres;De 55 y más años;Servicios;2023T1;29,2
Hombres;De 55 y más años;Servicios;2022T4;24,2
Hombres;De 55 y más años;Servicios;2022T3;17,1
Hombres;De 55 y más años;Servicios;2022T2;22,6
Hombres;De 55 y más años;Servicios;2022T1;20,9
Hombres;De 55 y más años;Servicios;2021T4;20
Hombres;De 55 y más años;Servicios;2021T3;17,4
Hombres;De 55 y más años;Servicios;2021T2;19,7
Hombres;De 55 y más años;Servicios;2021T1;25,2
Hombres;De 55 y más años;Servicios;2020T4;24,4
Hombres;De 55 y más años;Servicios;2020T3;24,1
Hombres;De 55 y más años;Servicios;2020T2;25,8
Hombres;De 55 y más años;Servicios;2020T1;23,6
Hombres;De 55 y más años;Servicios;2019T4;23,8
Hombres;De 55 y más años;Servicios;2019T3;21,6
Hombres;De 55 y más años;Servicios;2019T2;20,7
Hombres;De 55 y más años;Servicios;2019T1;22,3
Hombres;De 55 y más años;Servicios;2018T4;18,5
Hombres;De 55 y más años;Servicios;2018T3;17,2
Hombres;De 55 y más años;Servicios;2018T2;21,7
Hombres;De 55 y más años;Servicios;2018T1;22
Hombres;De 55 y más años;Servicios;2017T4;20,1
Hombres;De 55 y más años;Servicios;2017T3;18,8
Hombres;De 55 y más años;Servicios;2017T2;18,2
Hombres;De 55 y más años;Servicios;2017T1;17,9
Hombres;De 55 y más años;Servicios;2016T4;16,4
Hombres;De 55 y más años;Servicios;2016T3;16,3
Hombres;De 55 y más años;Servicios;2016T2;15,7
Hombres;De 55 y más años;Servicios;2016T1;15,5
Hombres;De 55 y más años;Servicios;2015T4;14,2
Hombres;De 55 y más años;Servicios;2015T3;13
Hombres;De 55 y más años;Servicios;2015T2;11,9
Hombres;De 55 y más años;Servicios;2015T1;13,3
Hombres;De 55 y más años;Servicios;2014T4;13,8
Hombres;De 55 y más años;Servicios;2014T3;12,3
Hombres;De 55 y más años;Servicios;2014T2;13,5
Hombres;De 55 y más años;Servicios;2014T1;13,5
Hombres;De 55 y más años;Servicios;2013T4;15,8
Hombres;De 55 y más años;Servicios;2013T3;13,5
Hombres;De 55 y más años;Servicios;2013T2;14,4
Hombres;De 55 y más años;Servicios;2013T1;14
Hombres;De 55 y más años;Servicios;2012T4;13,6
Hombres;De 55 y más años;Servicios;2012T3;15,9
Hombres;De 55 y más años;Servicios;2012T2;14,7
Hombres;De 55 y más años;Servicios;2012T1;15,8
Hombres;De 55 y más años;Servicios;2011T4;14,3
Hombres;De 55 y más años;Servicios;2011T3;15
Hombres;De 55 y más años;Servicios;2011T2;14,7
Hombres;De 55 y más años;Servicios;2011T1;17,3
Hombres;De 55 y más años;Servicios;2010T4;15,1
Hombres;De 55 y más años;Servicios;2010T3;15,7
Hombres;De 55 y más años;Servicios;2010T2;16,1
Hombres;De 55 y más años;Servicios;2010T1;18,1
Hombres;De 55 y más años;Servicios;2009T4;16,1
Hombres;De 55 y más años;Servicios;2009T3;15,5
Hombres;De 55 y más años;Servicios;2009T2;18,6
Hombres;De 55 y más años;Servicios;2009T1;17,7
Hombres;De 55 y más años;Servicios;2008T4;20,4
Hombres;De 55 y más años;Servicios;2008T3;22,6
Hombres;De 55 y más años;Servicios;2008T2;24,3
Hombres;De 55 y más años;Servicios;2008T1;18,9
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2025T4;54,3
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2025T3;50,6
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2025T2;56,3
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2025T1;52,9
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2024T4;54,1
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2024T3;55,6
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2024T2;58
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2024T1;55,4
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2023T4;57,7
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2023T3;57,2
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2023T2;59,3
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2023T1;52,5
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2022T4;58,7
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2022T3;63,5
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2022T2;59
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2022T1;61,9
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2021T4;64
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2021T3;64,6
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2021T2;64,8
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2021T1;51,3
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2020T4;54,5
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2020T3;53,7
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2020T2;49,1
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2020T1;57,1
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2019T4;56,9
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2019T3;57,9
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2019T2;60,6
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2019T1;61,4
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2018T4;62,5
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2018T3;64,3
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2018T2;60,6
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2018T1;60,1
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2017T4;63,3
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2017T3;66,8
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2017T2;67,2
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2017T1;66,9
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2016T4;69
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2016T3;69,3
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2016T2;70,6
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2016T1;66,9
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2015T4;70,2
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2015T3;71,1
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2015T2;73
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2015T1;71,8
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2014T4;71,4
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2014T3;71,5
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2014T2;71,7
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2014T1;69,7
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2013T4;68,9
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2013T3;70,2
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2013T2;65
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2013T1;64
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2012T4;64,2
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2012T3;61,2
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2012T2;59,9
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2012T1;62
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2011T4;63,9
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2011T3;60,1
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2011T2;59,1
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2011T1;61,3
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2010T4;62,3
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2010T3;55,9
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2010T2;55,4
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2010T1;48,7
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2009T4;46,9
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2009T3;43,1
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2009T2;39,1
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2009T1;38,7
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2008T4;36,7
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2008T3;39,2
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2008T2;40,6
Hombres;De 55 y más años;Parados que buscan primer empleo o han dejado su último empleo hace más de 1 año;2008T1;46,6
Mujeres;Total;Total;2025T4;100
Mujeres;Total;Total;2025T3;100
Mujeres;Total;Total;2025T2;100
Mujeres;Total;Total;2025T1;100
Mujeres;Total;Total;2024T4;100
Mujeres;Total;Total;2024T3;100
Mujeres;Total;Total;2024T2;100
Mujeres;Total;Total;2024T1;100
Mujeres;Total;Total;2023T4;100
Mujeres;Total;Total;2023T3;100
Mujeres;Total;Total;2023T2;100
Mujeres;Total;Total;2023T1;100
Mujeres;Total;Total;2022T4;100
Mujeres;Total;Total;2022T3;100
Mujeres;Total;Total;2022T2;100
Mujeres;Total;Total;2022T1;100
Mujeres;Total;Total;2021T4;100
Mujeres;Total;Total;2021T3;100
Mujeres;Total;Total;2021T2;100
Mujeres;Total;Total;2021T1;100
Mujeres;Total;Total;2020T4;100
Mujeres;Total;Total;2020T3;100
Mujeres;Total;Total;2020T2;100
Mujeres;Total;Total;2020T1;100
Mujeres;Total;Total;2019T4;100
Mujeres;Total;Total;2019T3;100
Mujeres;Total;Total;2019T2;100
Mujeres;Total;Total;2019T1;100
Mujeres;Total;Total;2018T4;100
Mujeres;Total;Total;2018T3;100
Mujeres;Total;Total;2018T2;100
Mujeres;Total;Total;2018T1;100
Mujeres;Total;Total;2017T4;100
Mujeres;Total;Total;2017T3;100
Mujeres;Total;Total;2017T2;100
Mujeres;Total;Total;2017T1;100
Mujeres;Total;Total;2016T4;100
Mujeres;Total;Total;2016T3;100
Mujeres;Total;Total;2016T2;100
Mujeres;Total;Total;2016T1;100
Mujeres;Total;Total;2015T4;100
Mujeres;Total;Total;2015T3;100
Mujeres;Total;Total;2015T2;100
Mujeres;Total;Total;2015T1;100
Mujeres;Total;Total;2014T4;100
Mujeres;Total;Total;2014T3;100
Mujeres;Total;Total;2014T2;100
Mujeres;Total;Total;2014T1;100
Mujeres;Total;Total;2013T4;100
Mujeres;Total;Total;2013T3;100
Mujeres;Total;Total;2013T2;100
Mujeres;Total;Total;2013T1;100
Mujeres;Total;Total;2012T4;100
