Sexo;Motivo de no buscar empleo;Edad;Periodo;Total
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2021T1;4,1
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2020T4;7,5
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2020T3;5,1
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2020T2;9,4
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2020T1;3
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2019T4;4,3
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2019T3;5,4
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2019T2;3,6
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2019T1;3,5
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2018T4;3,3
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2018T3;4
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2018T2;4,8
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2018T1;4,5
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2017T4;3,9
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2017T3;3,7
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2017T2;3,3
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2017T1;7,2
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2016T4;4,9
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2016T3;6
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2016T2;4,2
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2016T1;7,2
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2015T4;9,2
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2015T3;9,7
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2015T2;8,5
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2015T1;10,2
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2014T4;9,6
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2014T3;13,2
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2014T2;9,9
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2014T1;7,9
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2013T4;7
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2013T3;11
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2013T2;13,2
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2013T1;13,3
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2012T4;9,7
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2012T3;19,8
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2012T2;9,3
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2012T1;8,8
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2011T4;13,2
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2011T3;11,4
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2011T2;8,7
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2011T1;11
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2010T4;7,4
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2010T3;9,9
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2010T2;9,9
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2010T1;7,8
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2009T4;11,2
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2009T3;13,1
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2009T2;6,5
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2009T1;7,1
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2008T4;7,2
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2008T3;7,9
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2008T2;4,8
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2008T1;4,7
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2007T4;6,2
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2007T3;3,7
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2007T2;3,5
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2007T1;5,9
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2006T4;5
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2006T3;6,6
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2006T2;4,8
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2006T1;5,4
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2005T4;9,2
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2005T3;7,4
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2005T2;5,5
Mujeres;No hay ningún empleo adecuado disponible;De 25 a 29 años;2005T1;9,8
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2025T4;1,1
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2025T3;0,7
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2025T2;3
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2025T1;1,9
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2024T4;5,7
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2024T3;2,8
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2024T2;2
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2024T1;2,3
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2023T4;2,1
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2023T3;3
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2023T2;1,5
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2023T1;2,5
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2022T4;0,5
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2022T3;3
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2022T2;2,5
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2022T1;3,1
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2021T4;2,7
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2021T3;2,7
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2021T2;2,6
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2021T1;9,2
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2020T4;7,2
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2020T3;5
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2020T2;7,6
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2020T1;4
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2019T4;3,4
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2019T3;5,9
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2019T2;4,1
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2019T1;7,3
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2018T4;8,5
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2018T3;4,6
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2018T2;6,4
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2018T1;7,6
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2017T4;6,4
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2017T3;4,2
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2017T2;4,8
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2017T1;5,2
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2016T4;5,7
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2016T3;8,1
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2016T2;7,3
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2016T1;9,9
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2015T4;9,4
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2015T3;8,7
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2015T2;9,7
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2015T1;10
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2014T4;14,1
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2014T3;11,6
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2014T2;16,9
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2014T1;14,2
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2013T4;16,5
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2013T3;21,2
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2013T2;14,9
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2013T1;9,4
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2012T4;17,3
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2012T3;16,1
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2012T2;15,1
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2012T1;14,7
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2011T4;13,6
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2011T3;15,4
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2011T2;14,3
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2011T1;20,3
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2010T4;12
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2010T3;16,1
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2010T2;13,4
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2010T1;14
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2009T4;15,2
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2009T3;13,3
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2009T2;12,6
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2009T1;8
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2008T4;8,8
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2008T3;9
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2008T2;4,5
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2008T1;5
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2007T4;5,2
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2007T3;5,4
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2007T2;7,2
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2007T1;7,2
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2006T4;5,2
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2006T3;9
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2006T2;7,2
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2006T1;8,6
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2005T4;9,5
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2005T3;9,3
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2005T2;8,4
Mujeres;No hay ningún empleo adecuado disponible;De 30 a 34 años;2005T1;10,4
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2025T4;3,9
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2025T3;4,3
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2025T2;5,1
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2025T1;1,7
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2024T4;6,8
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2024T3;5,7
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2024T2;2,5
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2024T1;5,1
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2023T4;4,6
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2023T3;6,2
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2023T2;2,1
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2023T1;3,8
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2022T4;3,6
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2022T3;3,6
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2022T2;3,8
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2022T1;3,5
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2021T4;2,5
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2021T3;5
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2021T2;5
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2021T1;5,7
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2020T4;13,3
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2020T3;10,7
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2020T2;10,4
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2020T1;6,7
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2019T4;3,8
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2019T3;8,1
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2019T2;5,2
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2019T1;4,8
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2018T4;5,8
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2018T3;8,5
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2018T2;6,2
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2018T1;7,7
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2017T4;4,7
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2017T3;8,9
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2017T2;9,9
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2017T1;9,8
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2016T4;14
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2016T3;12,6
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2016T2;13,5
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2016T1;9
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2015T4;15,2
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2015T3;10,1
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2015T2;14,7
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2015T1;16,7
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2014T4;17
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2014T3;21,7
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2014T2;16,2
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2014T1;22,4
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2013T4;19,8
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2013T3;20,3
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2013T2;23
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2013T1;22
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2012T4;18,1
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2012T3;26,1
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2012T2;29,5
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2012T1;26,6
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2011T4;21,8
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2011T3;21,5
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2011T2;21,4
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2011T1;19,7
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2010T4;16,1
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2010T3;17,2
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2010T2;19,5
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2010T1;24,8
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2009T4;13,8
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2009T3;20,8
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2009T2;19,5
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2009T1;14,2
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2008T4;14,5
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2008T3;14,8
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2008T2;15,9
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2008T1;10,7
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2007T4;9,7
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2007T3;10
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2007T2;11,2
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2007T1;10,9
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2006T4;14,1
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2006T3;12
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2006T2;10,7
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2006T1;11,3
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2005T4;9,7
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2005T3;17,8
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2005T2;19,4
Mujeres;No hay ningún empleo adecuado disponible;De 35 a 39 años;2005T1;18,2
Mujeres;No hay ningún empleo adecuado disponible;De 40 a 44 años;2025T4;4,2
Mujeres;No hay ningún empleo adecuado disponible;De 40 a 44 años;2025T3;5,9
Mujeres;No hay ningún empleo adecuado disponible;De 40 a 44 años;2025T2;2,1
Mujeres;No hay ningún empleo adecuado disponible;De 40 a 44 años;2025T1;4,8
Mujeres;No hay ningún empleo adecuado disponible;De 40 a 44 años;2024T4;6,4
Mujeres;No hay ningún empleo adecuado disponible;De 40 a 44 años;2024T3;3
Mujeres;No hay ningún empleo adecuado disponible;De 40 a 44 años;2024T2;3,4
Mujeres;No hay ningún empleo adecuado disponible;De 40 a 44 años;2024T1;7,7
Mujeres;No hay ningún empleo adecuado disponible;De 40 a 44 años;2023T4;6,7
Mujeres;No hay ningún empleo adecuado disponible;De 40 a 44 años;2023T3;5,1
Mujeres;No hay ningún empleo adecuado disponible;De 40 a 44 años;2023T2;4
Mujeres;No hay ningún empleo adecuado disponible;De 40 a 44 años;2023T1;4,4
Mujeres;No hay ningún empleo adecuado disponible;De 40 a 44 años;2022T4;4,2
Mujeres;No hay ningún empleo adecuado disponible;De 40 a 44 años;2022T3;8,9
