Sexo;Ocupación CNO-11;Situación profesional;Periodo;Total
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2019T4;128
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2019T3;134,5
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2019T2;143,7
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2019T1;125,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2018T4;126,5
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2018T3;134
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2018T2;140,7
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2018T1;129,8
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2017T4;143
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2017T3;139,7
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2017T2;147,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2017T1;150,2
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2016T4;126,5
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2016T3;123,5
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2016T2;119,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2016T1;135,6
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2015T4;139
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2015T3;131,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2015T2;135,9
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2015T1;124,7
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2014T4;125,5
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2014T3;121,2
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2014T2;124,3
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2014T1;115,2
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2013T4;107,2
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2013T3;114,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2013T2;112,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2013T1;107,7
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2012T4;107,5
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2012T3;126,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2012T2;115,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2012T1;116,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2011T4;113,7
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2011T3;125,3
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2011T2;127,2
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Asalariado sector privado;2011T1;124
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2025T4;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2025T3;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2025T2;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2025T1;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2024T4;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2024T3;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2024T2;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2024T1;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2023T4;0,3
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2023T3;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2023T2;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2023T1;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2022T4;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2022T3;0,3
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2022T2;0,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2022T1;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2021T4;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2021T3;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2021T2;0,3
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2021T1;0,5
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2020T4;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2020T3;0,4
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2020T2;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2020T1;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2019T4;0,2
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2019T3;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2019T2;0,2
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2019T1;0,2
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2018T4;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2018T3;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2018T2;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2018T1;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2017T4;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2017T3;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2017T2;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2017T1;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2016T4;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2016T3;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2016T2;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2016T1;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2015T4;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2015T3;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2015T2;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2015T1;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2014T4;0,3
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2014T3;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2014T2;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2014T1;0,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2013T4;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2013T3;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2013T2;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2013T1;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2012T4;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2012T3;..
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2012T2;0,5
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2012T1;0,3
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2011T4;0,1
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2011T3;0,2
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2011T2;0,3
Hombres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Otra situación;2011T1;0,2
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2025T4;2.184,4
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2025T3;2.229,9
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2025T2;2.264,1
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2025T1;2.187,1
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2024T4;2.191,1
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2024T3;2.143,2
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2024T2;2.110,2
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2024T1;2.113,5
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2023T4;2.121,6
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2023T3;2.103,1
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2023T2;2.055,4
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2023T1;2.029,7
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2022T4;2.026
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2022T3;2.022,9
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2022T2;1.983,8
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2022T1;1.982,2
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2021T4;2.002,7
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2021T3;2.004,2
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2021T2;2.029,9
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2021T1;1.964,8
Hombres;7 Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);Total;2020T4;2.016,7
