Sexo;Edad;Nivel de formación alcanzado;Periodo;Total
Hombres;De 45 a 54 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014T4;19,8
Hombres;De 45 a 54 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014T3;15,3
Hombres;De 45 a 54 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014T2;21,2
Hombres;De 45 a 54 años;Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior);2014T1;22,8
Hombres;De 45 a 54 años;Educación superior;2025T4;48,1
Hombres;De 45 a 54 años;Educación superior;2025T3;50,5
Hombres;De 45 a 54 años;Educación superior;2025T2;38,5
Hombres;De 45 a 54 años;Educación superior;2025T1;59,6
Hombres;De 45 a 54 años;Educación superior;2024T4;49
Hombres;De 45 a 54 años;Educación superior;2024T3;51,9
Hombres;De 45 a 54 años;Educación superior;2024T2;44,9
Hombres;De 45 a 54 años;Educación superior;2024T1;50,5
Hombres;De 45 a 54 años;Educación superior;2023T4;45,4
Hombres;De 45 a 54 años;Educación superior;2023T3;36,8
Hombres;De 45 a 54 años;Educación superior;2023T2;32,1
Hombres;De 45 a 54 años;Educación superior;2023T1;39,7
Hombres;De 45 a 54 años;Educación superior;2022T4;36,5
Hombres;De 45 a 54 años;Educación superior;2022T3;37
Hombres;De 45 a 54 años;Educación superior;2022T2;42,5
Hombres;De 45 a 54 años;Educación superior;2022T1;48,7
Hombres;De 45 a 54 años;Educación superior;2021T4;57,8
Hombres;De 45 a 54 años;Educación superior;2021T3;50,5
Hombres;De 45 a 54 años;Educación superior;2021T2;51,4
Hombres;De 45 a 54 años;Educación superior;2021T1;49
Hombres;De 45 a 54 años;Educación superior;2020T4;57,4
Hombres;De 45 a 54 años;Educación superior;2020T3;55,2
Hombres;De 45 a 54 años;Educación superior;2020T2;50,1
Hombres;De 45 a 54 años;Educación superior;2020T1;55,1
Hombres;De 45 a 54 años;Educación superior;2019T4;51,1
Hombres;De 45 a 54 años;Educación superior;2019T3;49,3
Hombres;De 45 a 54 años;Educación superior;2019T2;49,1
Hombres;De 45 a 54 años;Educación superior;2019T1;49,1
Hombres;De 45 a 54 años;Educación superior;2018T4;46,2
Hombres;De 45 a 54 años;Educación superior;2018T3;49,8
Hombres;De 45 a 54 años;Educación superior;2018T2;38,4
Hombres;De 45 a 54 años;Educación superior;2018T1;45,1
Hombres;De 45 a 54 años;Educación superior;2017T4;43,4
Hombres;De 45 a 54 años;Educación superior;2017T3;37,3
Hombres;De 45 a 54 años;Educación superior;2017T2;35,9
Hombres;De 45 a 54 años;Educación superior;2017T1;43,5
Hombres;De 45 a 54 años;Educación superior;2016T4;40,8
Hombres;De 45 a 54 años;Educación superior;2016T3;37,3
Hombres;De 45 a 54 años;Educación superior;2016T2;48,4
Hombres;De 45 a 54 años;Educación superior;2016T1;48,5
Hombres;De 45 a 54 años;Educación superior;2015T4;49,3
Hombres;De 45 a 54 años;Educación superior;2015T3;38,2
Hombres;De 45 a 54 años;Educación superior;2015T2;47,8
Hombres;De 45 a 54 años;Educación superior;2015T1;48,6
Hombres;De 45 a 54 años;Educación superior;2014T4;42,5
Hombres;De 45 a 54 años;Educación superior;2014T3;51,2
Hombres;De 45 a 54 años;Educación superior;2014T2;57,4
Hombres;De 45 a 54 años;Educación superior;2014T1;56,4
Hombres;De 55 y más años;Total;2025T4;67,1
Hombres;De 55 y más años;Total;2025T3;81,9
Hombres;De 55 y más años;Total;2025T2;92,4
Hombres;De 55 y más años;Total;2025T1;81,9
Hombres;De 55 y más años;Total;2024T4;86,8
Hombres;De 55 y más años;Total;2024T3;73,8
Hombres;De 55 y más años;Total;2024T2;70,7
Hombres;De 55 y más años;Total;2024T1;87,3
Hombres;De 55 y más años;Total;2023T4;73,3
Hombres;De 55 y más años;Total;2023T3;72,5
Hombres;De 55 y más años;Total;2023T2;82,5
Hombres;De 55 y más años;Total;2023T1;74,8
Hombres;De 55 y más años;Total;2022T4;81,1
Hombres;De 55 y más años;Total;2022T3;84
Hombres;De 55 y más años;Total;2022T2;74,2
Hombres;De 55 y más años;Total;2022T1;85,3
Hombres;De 55 y más años;Total;2021T4;91,1
Hombres;De 55 y más años;Total;2021T3;78,5
Hombres;De 55 y más años;Total;2021T2;81,7
Hombres;De 55 y más años;Total;2021T1;103,2
Hombres;De 55 y más años;Total;2020T4;92,1
Hombres;De 55 y más años;Total;2020T3;96,7
Hombres;De 55 y más años;Total;2020T2;71,3
Hombres;De 55 y más años;Total;2020T1;68,6
Hombres;De 55 y más años;Total;2019T4;63,5
Hombres;De 55 y más años;Total;2019T3;71,6
Hombres;De 55 y más años;Total;2019T2;67,2
Hombres;De 55 y más años;Total;2019T1;66,4
Hombres;De 55 y más años;Total;2018T4;77,7
Hombres;De 55 y más años;Total;2018T3;74,3
Hombres;De 55 y más años;Total;2018T2;70,1
Hombres;De 55 y más años;Total;2018T1;75,7
Hombres;De 55 y más años;Total;2017T4;62,4
Hombres;De 55 y más años;Total;2017T3;60,3
Hombres;De 55 y más años;Total;2017T2;70,2
Hombres;De 55 y más años;Total;2017T1;76,6
Hombres;De 55 y más años;Total;2016T4;70,8
Hombres;De 55 y más años;Total;2016T3;64,8
Hombres;De 55 y más años;Total;2016T2;75,5
Hombres;De 55 y más años;Total;2016T1;75,3
Hombres;De 55 y más años;Total;2015T4;81,1
Hombres;De 55 y más años;Total;2015T3;80,4
Hombres;De 55 y más años;Total;2015T2;82
Hombres;De 55 y más años;Total;2015T1;87,6
Hombres;De 55 y más años;Total;2014T4;77,8
Hombres;De 55 y más años;Total;2014T3;77,9
Hombres;De 55 y más años;Total;2014T2;74,9
Hombres;De 55 y más años;Total;2014T1;86
Hombres;De 55 y más años;Analfabetos;2025T4;1
Hombres;De 55 y más años;Analfabetos;2025T3;..
Hombres;De 55 y más años;Analfabetos;2025T2;0,6
Hombres;De 55 y más años;Analfabetos;2025T1;3,6
Hombres;De 55 y más años;Analfabetos;2024T4;..
Hombres;De 55 y más años;Analfabetos;2024T3;0,9
Hombres;De 55 y más años;Analfabetos;2024T2;..
Hombres;De 55 y más años;Analfabetos;2024T1;..
Hombres;De 55 y más años;Analfabetos;2023T4;..
Hombres;De 55 y más años;Analfabetos;2023T3;..
Hombres;De 55 y más años;Analfabetos;2023T2;1,3
Hombres;De 55 y más años;Analfabetos;2023T1;0,5
Hombres;De 55 y más años;Analfabetos;2022T4;..
Hombres;De 55 y más años;Analfabetos;2022T3;0,5
Hombres;De 55 y más años;Analfabetos;2022T2;0,9
Hombres;De 55 y más años;Analfabetos;2022T1;0,3
Hombres;De 55 y más años;Analfabetos;2021T4;0,6
Hombres;De 55 y más años;Analfabetos;2021T3;0,6
Hombres;De 55 y más años;Analfabetos;2021T2;0,8
Hombres;De 55 y más años;Analfabetos;2021T1;0,2
Hombres;De 55 y más años;Analfabetos;2020T4;0,2
Hombres;De 55 y más años;Analfabetos;2020T3;0,8
Hombres;De 55 y más años;Analfabetos;2020T2;0,3
Hombres;De 55 y más años;Analfabetos;2020T1;0
Hombres;De 55 y más años;Analfabetos;2019T4;0
Hombres;De 55 y más años;Analfabetos;2019T3;0,7
Hombres;De 55 y más años;Analfabetos;2019T2;0,2
Hombres;De 55 y más años;Analfabetos;2019T1;1,1
Hombres;De 55 y más años;Analfabetos;2018T4;0,3
Hombres;De 55 y más años;Analfabetos;2018T3;1,3
Hombres;De 55 y más años;Analfabetos;2018T2;0
Hombres;De 55 y más años;Analfabetos;2018T1;0,3
Hombres;De 55 y más años;Analfabetos;2017T4;0,2
Hombres;De 55 y más años;Analfabetos;2017T3;1,4
Hombres;De 55 y más años;Analfabetos;2017T2;0
Hombres;De 55 y más años;Analfabetos;2017T1;0,1
Hombres;De 55 y más años;Analfabetos;2016T4;0,2
Hombres;De 55 y más años;Analfabetos;2016T3;0,2
Hombres;De 55 y más años;Analfabetos;2016T2;0
Hombres;De 55 y más años;Analfabetos;2016T1;0
Hombres;De 55 y más años;Analfabetos;2015T4;0,2
Hombres;De 55 y más años;Analfabetos;2015T3;0,8
Hombres;De 55 y más años;Analfabetos;2015T2;1,2
Hombres;De 55 y más años;Analfabetos;2015T1;0,2
Hombres;De 55 y más años;Analfabetos;2014T4;0,5
Hombres;De 55 y más años;Analfabetos;2014T3;0,6
Hombres;De 55 y más años;Analfabetos;2014T2;0,2
Hombres;De 55 y más años;Analfabetos;2014T1;0,2
Hombres;De 55 y más años;Estudios primarios incompletos;2025T4;0,6
Hombres;De 55 y más años;Estudios primarios incompletos;2025T3;0,7
Hombres;De 55 y más años;Estudios primarios incompletos;2025T2;5,4
Hombres;De 55 y más años;Estudios primarios incompletos;2025T1;1,1
Hombres;De 55 y más años;Estudios primarios incompletos;2024T4;1,3
Hombres;De 55 y más años;Estudios primarios incompletos;2024T3;..
Hombres;De 55 y más años;Estudios primarios incompletos;2024T2;..
Hombres;De 55 y más años;Estudios primarios incompletos;2024T1;1
Hombres;De 55 y más años;Estudios primarios incompletos;2023T4;..
Hombres;De 55 y más años;Estudios primarios incompletos;2023T3;0,6
Hombres;De 55 y más años;Estudios primarios incompletos;2023T2;2,5
Hombres;De 55 y más años;Estudios primarios incompletos;2023T1;0,5
Hombres;De 55 y más años;Estudios primarios incompletos;2022T4;1,3
Hombres;De 55 y más años;Estudios primarios incompletos;2022T3;1,5
Hombres;De 55 y más años;Estudios primarios incompletos;2022T2;2,1
Hombres;De 55 y más años;Estudios primarios incompletos;2022T1;4,1
Hombres;De 55 y más años;Estudios primarios incompletos;2021T4;3,3
Hombres;De 55 y más años;Estudios primarios incompletos;2021T3;0,5
Hombres;De 55 y más años;Estudios primarios incompletos;2021T2;2
Hombres;De 55 y más años;Estudios primarios incompletos;2021T1;4,1
Hombres;De 55 y más años;Estudios primarios incompletos;2020T4;2,4
Hombres;De 55 y más años;Estudios primarios incompletos;2020T3;2,1
Hombres;De 55 y más años;Estudios primarios incompletos;2020T2;0,8
Hombres;De 55 y más años;Estudios primarios incompletos;2020T1;1,4
Hombres;De 55 y más años;Estudios primarios incompletos;2019T4;2,3
Hombres;De 55 y más años;Estudios primarios incompletos;2019T3;2,5
Hombres;De 55 y más años;Estudios primarios incompletos;2019T2;2,8
Hombres;De 55 y más años;Estudios primarios incompletos;2019T1;2,4
Hombres;De 55 y más años;Estudios primarios incompletos;2018T4;3,4
Hombres;De 55 y más años;Estudios primarios incompletos;2018T3;1,7
Hombres;De 55 y más años;Estudios primarios incompletos;2018T2;1,7
Hombres;De 55 y más años;Estudios primarios incompletos;2018T1;1,8
Hombres;De 55 y más años;Estudios primarios incompletos;2017T4;2,1
Hombres;De 55 y más años;Estudios primarios incompletos;2017T3;2,3
Hombres;De 55 y más años;Estudios primarios incompletos;2017T2;2,1
Hombres;De 55 y más años;Estudios primarios incompletos;2017T1;2,5
Hombres;De 55 y más años;Estudios primarios incompletos;2016T4;1,5
Hombres;De 55 y más años;Estudios primarios incompletos;2016T3;2,6
Hombres;De 55 y más años;Estudios primarios incompletos;2016T2;3
Hombres;De 55 y más años;Estudios primarios incompletos;2016T1;1,6
Hombres;De 55 y más años;Estudios primarios incompletos;2015T4;2,2
Hombres;De 55 y más años;Estudios primarios incompletos;2015T3;1,8
Hombres;De 55 y más años;Estudios primarios incompletos;2015T2;3,2
Hombres;De 55 y más años;Estudios primarios incompletos;2015T1;4,8
Hombres;De 55 y más años;Estudios primarios incompletos;2014T4;2,9
Hombres;De 55 y más años;Estudios primarios incompletos;2014T3;2,2
Hombres;De 55 y más años;Estudios primarios incompletos;2014T2;2,7
Hombres;De 55 y más años;Estudios primarios incompletos;2014T1;4,5
Hombres;De 55 y más años;Educación primaria;2025T4;8
Hombres;De 55 y más años;Educación primaria;2025T3;9,2
Hombres;De 55 y más años;Educación primaria;2025T2;8,5
Hombres;De 55 y más años;Educación primaria;2025T1;6,4
Hombres;De 55 y más años;Educación primaria;2024T4;3,9
Hombres;De 55 y más años;Educación primaria;2024T3;6,3
Hombres;De 55 y más años;Educación primaria;2024T2;7,6
Hombres;De 55 y más años;Educación primaria;2024T1;10,6
Hombres;De 55 y más años;Educación primaria;2023T4;5,9
Hombres;De 55 y más años;Educación primaria;2023T3;7
Hombres;De 55 y más años;Educación primaria;2023T2;9,4
Hombres;De 55 y más años;Educación primaria;2023T1;5,9
Hombres;De 55 y más años;Educación primaria;2022T4;6,6
Hombres;De 55 y más años;Educación primaria;2022T3;8,5
Hombres;De 55 y más años;Educación primaria;2022T2;5,9
Hombres;De 55 y más años;Educación primaria;2022T1;5,8
Hombres;De 55 y más años;Educación primaria;2021T4;8,3
Hombres;De 55 y más años;Educación primaria;2021T3;11,9
Hombres;De 55 y más años;Educación primaria;2021T2;10,1
Hombres;De 55 y más años;Educación primaria;2021T1;5,6
Hombres;De 55 y más años;Educación primaria;2020T4;8,8
Hombres;De 55 y más años;Educación primaria;2020T3;6,4
Hombres;De 55 y más años;Educación primaria;2020T2;8,4
Hombres;De 55 y más años;Educación primaria;2020T1;5,4
Hombres;De 55 y más años;Educación primaria;2019T4;5,4
Hombres;De 55 y más años;Educación primaria;2019T3;4,9
Hombres;De 55 y más años;Educación primaria;2019T2;5,6
Hombres;De 55 y más años;Educación primaria;2019T1;6,5
Hombres;De 55 y más años;Educación primaria;2018T4;7,6
Hombres;De 55 y más años;Educación primaria;2018T3;6,4
Hombres;De 55 y más años;Educación primaria;2018T2;7,5
Hombres;De 55 y más años;Educación primaria;2018T1;7,8
Hombres;De 55 y más años;Educación primaria;2017T4;9,3
Hombres;De 55 y más años;Educación primaria;2017T3;5,7
Hombres;De 55 y más años;Educación primaria;2017T2;10,9
Hombres;De 55 y más años;Educación primaria;2017T1;10,5
Hombres;De 55 y más años;Educación primaria;2016T4;7,8
Hombres;De 55 y más años;Educación primaria;2016T3;6,4
Hombres;De 55 y más años;Educación primaria;2016T2;9,6
Hombres;De 55 y más años;Educación primaria;2016T1;7,5
Hombres;De 55 y más años;Educación primaria;2015T4;14,5
Hombres;De 55 y más años;Educación primaria;2015T3;13,6
Hombres;De 55 y más años;Educación primaria;2015T2;11,3
Hombres;De 55 y más años;Educación primaria;2015T1;17,4
Hombres;De 55 y más años;Educación primaria;2014T4;12,5
Hombres;De 55 y más años;Educación primaria;2014T3;15,4
Hombres;De 55 y más años;Educación primaria;2014T2;15,5
Hombres;De 55 y más años;Educación primaria;2014T1;15,2
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2025T4;23,6
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2025T3;33,2
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2025T2;30,5
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2025T1;30,5
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2024T4;27,5
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2024T3;21,7
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2024T2;25,1
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2024T1;34,3
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2023T4;26
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2023T3;26,3
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2023T2;30,3
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2023T1;24,5
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2022T4;32,7
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2022T3;34,6
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2022T2;30,2
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2022T1;30,3
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2021T4;34,3
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2021T3;29,8
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2021T2;33
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2021T1;40,7
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2020T4;31,7
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2020T3;37,5
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2020T2;30,9
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2020T1;30,6
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2019T4;25,5
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2019T3;26,4
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2019T2;24,8
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2019T1;23,3
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2018T4;25,8
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2018T3;29,7
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2018T2;28,1
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2018T1;27,7
Hombres;De 55 y más años;Primera etapa de Educación Secundaria y similar;2017T4;24,5
